Call ID,Call Date,Call Time,Time Answered,Agent ID,Restaurant ID,Covers Booked,Booking Contact Name,Call Outcome,
307,2023-11-01,18:09:59,18:10:21,21,rest040,2,Emylee Standley,Booking completed,
308,2023-11-01,19:35:06,19:35:35,14,rest026,2,Oralia Marvin,Booking completed,
309,2023-11-01,08:12:26,08:12:55,15,rest028,2,Astra Beakes,Booking completed,
310,2023-11-01,16:30:33,16:30:42,8,rest004,2,Melodee Knightly,Booking completed,
311,2023-11-01,09:33:10,09:33:15,12,rest010,2,Jens Arthey,Booking completed,
312,2023-11-01,18:57:23,18:57:52,7,rest003,2,Kelci Kayley,Booking completed,
313,2023-11-01,14:26:10,14:26:21,19,rest026,2,Barde Whife,Booking completed,
314,2023-11-01,09:26:03,09:26:47,17,rest006,2,Natalya Whiff,Booking completed,
315,2023-11-01,15:05:07,15:05:38,11,rest007,2,Dayle de Clerq,Booking completed,
316,2023-11-01,09:24:02,09:24:24,15,rest017,2,Sean Linning,Booking completed,
317,2023-11-01,13:15:24,13:15:42,18,rest021,2,Mikael Paggitt,Booking completed,
318,2023-11-01,15:56:08,15:56:35,18,rest006,2,Robers Cranmere,Booking completed,
319,2023-11-01,10:14:25,10:14:35,24,rest035,2,Heidie Llopis,Booking completed,
320,2023-11-01,18:00:50,18:01:26,16,rest016,2,Cullin Zammitt,Booking completed,
321,2023-11-01,20:00:55,20:01:17,9,rest037,2,Jacob Fonzone,Booking completed,
322,2023-11-01,11:53:59,11:54:13,12,rest007,2,Alana Hamblett,Booking completed,
323,2023-11-01,08:40:41,08:41:09,19,rest027,2,Freddy Islep,Booking completed,
324,2023-11-01,09:50:58,09:51:29,24,rest004,2,Garik Pulster,Booking completed,
325,2023-11-01,15:53:32,15:53:47,20,rest003,2,Quinlan Caudrelier,Booking completed,
326,2023-11-01,14:21:51,14:21:57,22,rest009,2,Noak Iacovino,Booking completed,
327,2023-11-01,15:38:42,15:38:43,14,rest008,2,Jo Bimson,Booking completed,
328,2023-11-01,20:34:27,20:34:44,13,rest012,2,Leeland O' Cloney,Booking completed,
329,2023-11-01,09:34:12,09:34:54,13,rest017,2,Brita Brundale,Booking completed,
330,2023-11-01,09:06:57,09:07:20,17,rest029,2,Deina Glencrosche,Booking completed,
331,2023-11-01,17:57:13,17:57:43,10,rest039,2,Catie Taylor,Booking completed,
332,2023-11-01,13:49:57,13:50:08,23,rest035,2,Gabie Kaasmann,Booking completed,
333,2023-11-01,12:53:45,12:53:46,16,rest037,2,Florencia Perree,Booking completed,
334,2023-11-01,16:18:28,16:18:32,18,rest013,2,Dukie Pickring,Booking completed,
335,2023-11-01,19:18:33,19:18:35,8,rest005,2,Von Joannet,Booking completed,
336,2023-11-01,18:56:26,18:56:30,16,rest029,2,Viki Fontell,Booking completed,
337,2023-11-01,20:03:26,20:03:45,23,rest011,2,Avram Cosson,Booking completed,
338,2023-11-01,15:41:09,15:41:47,19,rest016,2,Julian Dobbins,Booking completed,
339,2023-11-01,16:50:16,16:50:50,21,rest009,2,Wernher Toulson,Booking completed,
340,2023-11-01,09:42:13,09:42:52,16,rest039,2,Dani Gullick,Booking completed,
341,2023-11-01,14:42:32,14:42:37,12,rest001,2,Gae Abrehart,Booking completed,
342,2023-11-01,17:55:20,17:55:44,23,rest008,2,Marcellus Grzelewski,Booking completed,
343,2023-11-01,20:30:55,20:31:06,12,rest036,2,Daisey Mulberry,Booking completed,
344,2023-11-01,12:47:55,12:48:32,23,rest035,2,Rayna Mingey,Booking completed,
345,2023-11-01,11:59:28,11:59:46,12,rest035,2,Pyotr Bickmore,Booking completed,
346,2023-11-01,12:36:05,12:36:47,8,rest028,2,Manda Emburey,Booking completed,
347,2023-11-01,12:54:16,12:54:48,14,rest024,2,Agnesse Sebastian,Booking completed,
348,2023-11-01,12:56:16,12:56:38,16,rest009,2,Augie Phizacklea,Booking completed,
349,2023-11-01,14:06:29,14:06:41,12,rest024,2,Bink Losseljong,Booking completed,
350,2023-11-01,10:04:42,10:04:49,17,rest023,2,Adam Kydde,Booking completed,
351,2023-11-01,14:53:48,14:54:17,23,rest039,2,Mile Catterick,Booking completed,
352,2023-11-01,08:55:46,08:55:55,21,rest012,2,Kellen Coulsen,Booking completed,
353,2023-11-01,20:37:03,20:37:36,24,rest019,2,Griswold Bittlestone,Booking completed,
354,2023-11-01,12:59:14,12:59:28,6,rest021,2,Vernice Folini,Booking completed,
355,2023-11-01,11:55:18,11:55:20,8,rest029,2,Alysa Calven,Booking completed,
356,2023-11-01,19:47:30,19:48:02,13,rest019,2,Sunny Beels,Booking completed,
357,2023-11-01,17:34:01,17:34:45,15,rest017,2,Domini Crake,Booking completed,
358,2023-11-01,14:07:22,14:08:03,5,rest039,2,Ethelyn Piddocke,Booking completed,
359,2023-11-01,14:47:10,14:47:17,10,rest040,2,Calla Paffett,Booking completed,
360,2023-11-01,20:33:42,20:34:04,10,rest010,2,Pincus Pavier,Booking completed,
361,2023-11-01,15:07:16,15:07:53,18,rest011,2,Glenn Ibell,Booking completed,
362,2023-11-01,18:59:56,19:00:06,7,rest030,2,Vanda Banisch,Booking completed,
363,2023-11-01,19:35:54,19:36:11,7,rest036,2,Donall Lammiman,Booking completed,
364,2023-11-01,19:31:15,19:31:46,20,rest026,2,Claiborn O'Leary,Booking completed,
365,2023-11-01,11:41:35,11:42:03,9,rest007,2,Sydney Spritt,Booking completed,
366,2023-11-01,10:38:40,10:39:02,10,rest006,2,Kizzie Robelet,Booking completed,
367,2023-11-01,14:46:34,14:47:04,7,rest006,2,Gordon Oxbrough,Booking completed,
368,2023-11-01,17:42:09,17:42:42,6,rest019,2,Ollie Lippingwell,Booking completed,
369,2023-11-01,08:34:46,08:35:13,20,rest016,2,Winne Gamlyn,Booking completed,
370,2023-11-01,14:45:34,14:45:47,22,rest015,2,Giovanni Gowlett,Booking completed,
371,2023-11-01,18:15:17,18:15:23,11,rest009,2,Reeva Kalb,Booking completed,
372,2023-11-01,10:50:33,10:50:58,6,rest023,2,Pierson Tytler,Booking completed,
373,2023-11-01,09:09:20,09:09:25,14,rest025,2,Sonnie Wylam,Booking completed,
374,2023-11-01,09:35:12,09:35:40,8,rest004,2,Farlay Josovitz,Booking completed,
375,2023-11-01,18:07:20,18:07:37,19,rest024,2,Myriam O'Carney,Booking completed,
376,2023-11-01,08:25:42,08:25:56,11,rest023,2,Wendel Garstang,Booking completed,
377,2023-11-01,19:10:06,19:10:20,15,rest028,2,Renae Fenty,Booking completed,
378,2023-11-01,18:18:33,18:18:52,18,rest031,2,Aline Hebron,Booking completed,
379,2023-11-01,16:47:33,16:47:41,9,rest017,2,Berrie Briggdale,Booking completed,
380,2023-11-01,18:48:34,18:48:49,13,rest016,2,Corabella Squirrell,Booking completed,
381,2023-11-01,09:37:07,09:37:35,8,rest034,2,Zelma Chell,Booking completed,
382,2023-11-01,16:42:52,16:43:26,11,rest004,2,Beckie Busch,Booking completed,
383,2023-11-01,11:43:32,11:43:54,20,rest023,2,Gwyneth Madsen,Booking completed,
384,2023-11-01,08:42:54,08:43:21,22,rest019,2,Kirk Klaaassen,Booking completed,
385,2023-11-01,11:01:47,11:01:53,24,rest031,2,Bonnie Caswell,Booking completed,
386,2023-11-01,12:59:17,12:59:30,19,rest017,2,Allegra MacPake,Booking completed,
387,2023-11-01,17:50:19,17:50:50,9,rest033,2,Wilbur Schwier,Booking completed,
388,2023-11-01,15:50:26,15:50:53,12,rest027,2,Charlena Bernucci,Booking completed,
389,2023-11-01,17:49:03,17:49:16,10,rest030,2,Shawn Furby,Booking completed,
390,2023-11-01,11:48:46,11:48:52,11,rest017,2,Caitrin Eric,Booking completed,
391,2023-11-01,14:10:38,14:10:49,16,rest034,2,Reamonn Jupp,Booking completed,
392,2023-11-01,12:51:32,12:51:50,14,rest021,2,Neill Welfair,Booking completed,
393,2023-11-01,17:58:37,17:58:44,17,rest024,2,Davy Flarity,Booking completed,
394,2023-11-01,11:38:11,11:38:26,24,rest029,2,Brunhilda Pursglove,Booking completed,
395,2023-11-01,15:58:43,15:59:09,7,rest034,2,Chad Brabender,Booking completed,
396,2023-11-01,16:20:35,16:20:36,9,rest033,2,Ingar McCorley,Booking completed,
397,2023-11-01,15:58:18,15:58:34,23,rest038,2,Welsh Enrrico,Booking completed,
398,2023-11-01,09:16:38,09:17:18,12,rest003,2,Dona Creek,Booking completed,
399,2023-11-01,09:16:03,09:16:42,7,rest017,2,Dotti Hawkey,Booking completed,
400,2023-11-01,15:02:07,15:02:16,5,rest015,2,Cherrita Wilse,Booking completed,
401,2023-11-01,12:19:14,12:19:19,7,rest012,2,Bealle Acarson,Booking completed,
402,2023-11-01,14:35:43,14:36:02,18,rest026,2,Lenora Chirm,Booking completed,
403,2023-11-01,09:47:01,09:47:39,5,rest006,2,Pearline Petschelt,Booking completed,
404,2023-11-01,18:56:28,18:56:48,15,rest007,2,Jeanine Kerslake,Booking completed,
405,2023-11-01,10:37:08,10:37:29,13,rest007,2,Thacher Botton,Booking completed,
406,2023-11-01,10:24:53,10:25:34,16,rest015,2,Ajay Langthorn,Booking completed,
407,2023-11-01,09:04:16,09:04:23,8,rest024,2,Melesa Sigert,Booking completed,
408,2023-11-01,09:00:09,09:00:30,18,rest011,2,Jeremy Kiddell,Booking completed,
409,2023-11-01,08:04:32,08:04:34,22,rest032,2,Ede Helian,Booking completed,
410,2023-11-01,18:52:47,18:52:53,19,rest001,2,Raye Monnoyer,Booking completed,
411,2023-11-01,19:53:06,19:53:51,19,rest038,2,Kacie Andrysek,Booking completed,
412,2023-11-01,14:26:20,14:26:37,8,rest037,2,Em Caseborne,Booking completed,
413,2023-11-01,09:39:34,09:39:56,9,rest006,2,Bryan Pashen,Booking completed,
414,2023-11-01,13:50:10,13:50:12,6,rest021,2,Nanon Tuohy,Booking completed,
415,2023-11-01,16:36:37,16:37:01,19,rest016,2,Gretal Helsdon,Booking completed,
416,2023-11-01,08:16:26,08:16:33,8,rest016,2,Ronica Hoffman,Booking completed,
417,2023-11-01,08:15:01,08:15:03,14,rest018,2,Perry Pepperell,Booking completed,
418,2023-11-01,08:52:59,08:53:02,13,rest012,2,Cherin Kirwood,Booking completed,
419,2023-11-01,12:11:25,12:11:36,15,rest040,2,Denney Simonnet,Booking completed,
420,2023-11-01,15:01:38,15:01:50,10,rest014,2,Ezequiel Louden,Booking completed,
421,2023-11-01,10:22:47,10:22:53,22,rest009,2,Leora Leman,Booking completed,
422,2023-11-01,16:44:48,16:45:20,18,rest034,2,Mag Gollin,Booking completed,
423,2023-11-01,09:09:04,09:09:45,9,rest024,2,Phillie Crossland,Booking completed,
424,2023-11-01,14:44:26,14:44:49,12,rest032,2,Candace Milligan,Booking completed,
425,2023-11-01,10:23:25,10:24:09,8,rest024,2,Calv Hartle,Booking completed,
426,2023-11-01,17:23:43,17:24:06,24,rest016,2,Brianna Smorthit,Booking completed,
427,2023-11-01,08:57:21,08:57:49,12,rest023,2,Adelina Tiner,Booking completed,
428,2023-11-01,15:07:03,15:07:29,6,rest013,2,Kynthia Proudlove,Booking completed,
429,2023-11-01,16:01:48,16:01:51,20,rest037,2,Skell Nursey,Booking completed,
430,2023-11-01,13:42:11,13:42:35,23,rest021,2,Bryant Orrill,Booking completed,
431,2023-11-01,10:10:16,10:10:31,13,rest036,2,Maximilianus Devinn,Booking completed,
432,2023-11-01,13:17:44,13:18:00,17,rest014,2,Tamarra Pawlyn,Booking completed,
433,2023-11-01,16:15:42,16:16:25,5,rest016,2,Marianne Ramsted,Booking completed,
434,2023-11-01,10:57:00,10:57:13,17,rest033,2,Muffin Stanhope,Booking completed,
435,2023-11-01,17:33:36,17:33:59,14,rest027,2,Rolland Sterley,Booking completed,
436,2023-11-01,15:35:40,15:36:18,21,rest025,2,Emmott Ferronel,Booking completed,
437,2023-11-01,14:32:51,14:33:28,20,rest009,2,Khalil Dulany,Booking completed,
438,2023-11-01,20:52:20,20:52:27,15,rest025,2,Lilith Manshaw,Booking completed,
439,2023-11-01,16:38:35,16:39:15,20,rest030,2,Durant Kharchinski,Booking completed,
440,2023-11-01,20:35:38,20:36:10,14,rest028,2,Alphard Pinchin,Booking completed,
441,2023-11-01,08:25:11,08:25:39,12,rest025,2,Errick Bucktrout,Booking completed,
442,2023-11-01,09:44:16,09:44:26,19,rest007,2,Ellerey Pashan,Booking completed,
443,2023-11-01,08:41:27,08:41:44,22,rest024,2,Pierette Spellesy,Booking completed,
444,2023-11-01,11:01:50,11:02:21,19,rest038,2,Doyle Minshull,Booking completed,
445,2023-11-01,13:26:09,13:26:20,13,rest010,2,Lonna Cunde,Booking completed,
446,2023-11-01,11:28:32,11:29:07,9,rest003,2,Nedda Sutlieff,Booking completed,
447,2023-11-01,17:32:45,17:32:51,14,rest020,2,Enrika Ceccoli,Booking completed,
448,2023-11-01,15:45:02,15:45:04,16,rest002,2,Skell Macura,Booking completed,
449,2023-11-01,10:48:47,10:49:16,22,rest008,2,Aubine Edgeson,Booking completed,
450,2023-11-01,09:43:32,09:43:46,7,rest026,2,Olympia Crichley,Booking completed,
451,2023-11-01,19:41:02,19:41:10,6,rest010,2,Michaella Kohnen,Booking completed,
452,2023-11-01,15:32:47,15:33:24,6,rest029,2,Ermentrude Cunniff,Booking completed,
453,2023-11-01,13:07:38,13:08:18,20,rest012,2,Henka Chasier,Booking completed,
454,2023-11-01,17:05:58,17:06:03,17,rest024,2,Corbet Duncan,Booking completed,
455,2023-11-01,19:50:52,19:51:26,19,rest006,2,Kaylil Crinidge,Booking completed,
456,2023-11-01,19:52:25,19:53:00,17,rest018,2,Gwendolin Wasteney,Booking completed,
457,2023-11-01,17:28:36,17:29:09,19,rest012,2,Seka Thresh,Booking completed,
458,2023-11-01,12:24:29,12:25:04,20,rest028,2,Ardelia Malter,Booking completed,
459,2023-11-01,11:10:32,11:11:10,19,rest032,2,Ruth Fray,Booking completed,
460,2023-11-01,16:40:17,16:40:35,15,rest015,2,Rickie Yurchenko,Booking completed,
461,2023-11-01,13:16:07,13:16:09,8,rest017,2,Ronny Hiom,Booking completed,
462,2023-11-01,16:19:50,16:20:01,6,rest023,2,Jesse Murison,Booking completed,
463,2023-11-01,13:17:45,13:18:17,16,rest038,2,Nigel Folca,Booking completed,
464,2023-11-01,18:30:14,18:30:31,24,rest012,2,Gerick Kilmartin,Booking completed,
465,2023-11-01,20:18:05,20:18:43,8,rest031,2,Emeline Terbrug,Booking completed,
466,2023-11-01,16:29:44,16:30:04,16,rest028,2,Terrel Ackred,Booking completed,
467,2023-11-01,11:07:45,11:08:03,5,rest039,2,Marcille Handley,Booking completed,
468,2023-11-01,11:54:32,11:55:08,5,rest013,2,Marget Jennemann,Booking completed,
469,2023-11-01,09:13:46,09:14:05,11,rest012,2,Dotti Sullly,Booking completed,
470,2023-11-01,20:55:13,20:55:48,20,rest027,2,Dallas Whittick,Booking completed,
471,2023-11-01,19:57:47,19:58:25,11,rest025,2,Teddi Hairon,Booking completed,
472,2023-11-01,10:37:50,10:38:04,21,rest024,2,Flem Betser,Booking completed,
473,2023-11-01,16:46:42,16:47:02,6,rest024,2,Lorrie Miquelet,Booking completed,
474,2023-11-01,19:17:44,19:17:58,23,rest014,2,Lew Morford,Booking completed,
475,2023-11-01,14:28:43,14:29:00,20,rest010,2,Willow Brood,Booking completed,
476,2023-11-01,18:19:04,18:19:23,18,rest006,2,Rois Klimentyev,Booking completed,
477,2023-11-01,14:39:54,14:40:08,9,rest021,2,Bard Stroulger,Booking completed,
478,2023-11-01,15:41:36,15:41:52,7,rest039,2,Kendell Wanklin,Booking completed,
479,2023-11-01,13:20:33,13:20:48,9,rest007,2,Micky Barwack,Booking completed,
480,2023-11-01,20:36:47,20:37:30,5,rest020,2,Teddie Sharpous,Booking completed,
481,2023-11-01,08:23:42,08:24:24,10,rest036,2,Grazia Desporte,Booking completed,
482,2023-11-01,09:27:38,09:27:50,14,rest006,2,Kip Sweetland,Booking completed,
483,2023-11-01,17:02:29,17:02:36,18,rest004,2,Karoly Tanti,Booking completed,
484,2023-11-01,13:48:32,13:49:04,17,rest017,2,Launce Quipp,Booking completed,
485,2023-11-01,13:32:58,13:33:27,5,rest026,2,Emmett Shorten,Booking completed,
486,2023-11-01,11:44:16,11:44:30,8,rest034,2,Konstantin Hellsdon,Booking completed,
487,2023-11-01,20:40:22,20:40:31,14,rest017,2,Megen Jeffrey,Booking completed,
488,2023-11-01,10:10:05,10:10:43,17,rest004,2,Gwynne Pimlock,Booking completed,
489,2023-11-01,09:41:29,09:42:03,6,rest007,2,Port Garrioch,Booking completed,
490,2023-11-01,10:44:05,10:44:23,20,rest037,2,Georgiana Gallone,Booking completed,
491,2023-11-01,19:27:03,19:27:29,22,rest038,2,Reeta Gabbitus,Booking completed,
492,2023-11-01,14:02:07,14:02:27,17,rest011,2,Glenden Stripp,Booking completed,
493,2023-11-01,19:12:05,19:12:39,14,rest008,2,Adan O'Deoran,Booking completed,
494,2023-11-01,08:56:33,08:56:40,9,rest007,2,Jozef McKeggie,Booking completed,
495,2023-11-01,10:50:51,10:50:59,10,rest009,2,Onida Rousel,Booking completed,
496,2023-11-01,20:19:00,20:19:24,19,rest023,2,Lyndy Burdikin,Booking completed,
497,2023-11-01,09:46:33,09:46:58,18,rest029,2,Darby Coggell,Booking completed,
498,2023-11-01,17:44:42,17:44:53,6,rest008,2,Domingo Mawer,Booking completed,
499,2023-11-01,16:03:10,16:03:18,12,rest004,2,Holly-anne Clatworthy,Booking completed,
500,2023-11-01,18:51:10,18:51:21,17,rest037,2,Valida Fromont,Booking completed,
501,2023-11-01,10:05:10,10:05:11,21,rest023,2,Arthur Jessard,Booking completed,
502,2023-11-01,17:44:59,17:45:31,20,rest016,2,Timmi Birtles,Booking completed,
503,2023-11-01,19:10:00,19:10:28,8,rest038,2,Darbee Linguard,Booking completed,
504,2023-11-01,20:59:53,21:00:23,24,rest011,2,Rolfe Garioch,Booking completed,
505,2023-11-01,15:27:21,15:27:55,14,rest019,2,Loise Woller,Booking completed,
506,2023-11-01,10:40:06,10:40:07,6,rest013,2,Robinia Silverthorne,Booking completed,
507,2023-11-01,14:27:39,14:28:00,20,rest008,2,Zita Bonnell,Booking completed,
508,2023-11-01,18:08:09,18:08:36,20,rest008,2,Earl Vahey,Booking completed,
509,2023-11-01,09:11:32,09:12:04,14,rest004,2,Modesty Barge,Booking completed,
510,2023-11-01,18:09:50,18:10:06,11,rest031,2,Bondon Melson,Booking completed,
511,2023-11-01,11:07:26,11:08:09,18,rest028,2,Luise Franzetti,Booking completed,
512,2023-11-01,20:56:43,20:57:18,5,rest026,2,Teresina Lardeur,Booking completed,
513,2023-11-01,16:06:47,16:07:16,13,rest024,2,Kristofer Tomei,Booking completed,
514,2023-11-01,18:47:06,18:47:17,13,rest019,2,Judas Lannin,Booking completed,
515,2023-11-01,08:16:59,08:17:41,7,rest007,2,Noelle Ossipenko,Booking completed,
516,2023-11-01,20:30:02,20:30:44,6,rest023,2,Shell Pillifant,Booking completed,
517,2023-11-01,17:45:09,17:45:44,16,rest031,2,Randene Huggard,Booking completed,
518,2023-11-01,12:48:53,12:49:36,17,rest017,2,Conny Valentim,Booking completed,
519,2023-11-01,09:41:59,09:42:12,16,rest018,2,Caroline Lagen,Booking completed,
520,2023-11-01,12:22:52,12:23:32,22,rest017,2,Doy Komorowski,Booking completed,
521,2023-11-01,11:31:24,11:31:27,6,rest031,2,Gunther Onthank,Booking completed,
522,2023-11-01,11:56:59,11:57:00,6,rest038,2,Catrina Buggs,Booking completed,
523,2023-11-01,12:18:45,12:19:03,23,rest036,2,Juliana Nozzolii,Booking completed,
524,2023-11-01,14:46:08,14:46:39,18,rest040,2,Melesa Bownde,Booking completed,
525,2023-11-01,17:56:05,17:56:37,17,rest020,2,Erich Jandourek,Booking completed,
526,2023-11-01,15:11:38,15:11:54,6,rest033,2,Norry Wheelband,Booking completed,
527,2023-11-01,13:51:51,13:52:02,24,rest036,2,Simona Rubinshtein,Booking completed,
528,2023-11-01,13:54:41,13:54:43,7,rest015,2,Geordie Askie,Booking completed,
529,2023-11-01,18:32:48,18:33:06,10,rest005,2,Chery Salvador,Booking completed,
530,2023-11-01,10:54:34,10:55:12,14,rest015,2,Sunny Chandler,Booking completed,
531,2023-11-01,10:09:37,10:10:20,22,rest007,2,Ave Eccleston,Booking completed,
532,2023-11-01,19:22:17,19:22:56,24,rest023,2,Stuart Erington,Booking completed,
533,2023-11-01,08:54:08,08:54:41,9,rest002,2,Rosella Semens,Booking completed,
534,2023-11-01,14:15:22,14:15:43,12,rest012,2,Menard Forcade,Booking completed,
535,2023-11-01,17:44:12,17:44:36,10,rest037,2,Vin McIver,Booking completed,
536,2023-11-01,16:30:04,16:30:26,9,rest001,2,Kamillah Lawless,Booking completed,
537,2023-11-01,17:48:47,17:49:02,21,rest018,2,Lorita Newiss,Booking completed,
538,2023-11-01,08:42:09,08:42:48,14,rest003,2,Padget Barthelme,Booking completed,
539,2023-11-01,19:18:22,19:18:57,17,rest030,2,Stanislas Petts,Booking completed,
540,2023-11-01,14:34:46,14:35:11,10,rest040,2,Grange Foresight,Booking completed,
541,2023-11-01,08:08:20,08:08:44,24,rest023,2,Zena Saundercock,Booking completed,
542,2023-11-01,18:14:23,18:14:40,20,rest034,2,Tanhya Gussie,Booking completed,
543,2023-11-01,13:55:16,13:55:18,20,rest023,2,Hastie Thorley,Booking completed,
544,2023-11-01,19:07:07,19:07:47,18,rest002,2,Rich Oxton,Booking completed,
545,2023-11-01,12:07:00,12:07:05,17,rest027,2,Lia Chittey,Booking completed,
546,2023-11-01,20:21:59,20:22:24,13,rest021,2,Delia Benner,Booking completed,
547,2023-11-01,20:25:05,20:25:12,6,rest008,2,Olenka Mewes,Booking completed,
548,2023-11-01,14:57:40,14:57:43,18,rest026,2,Concettina Keeffe,Booking completed,
549,2023-11-01,20:57:09,20:57:44,10,rest040,2,Tristam Stallon,Booking completed,
550,2023-11-01,18:38:54,18:39:13,6,rest036,2,Onfroi Jirus,Booking completed,
551,2023-11-01,08:43:58,08:44:18,12,rest030,2,Reta Buckles,Booking completed,
552,2023-11-01,17:21:33,17:22:17,19,rest014,2,Ginnifer Vincent,Booking completed,
553,2023-11-01,17:24:38,17:25:00,14,rest026,2,Anya Coles,Booking completed,
554,2023-11-01,09:09:06,09:09:23,13,rest039,2,Camilla Wasbrough,Booking completed,
555,2023-11-01,20:37:14,20:37:36,12,rest032,2,Hashim Blachford,Booking completed,
556,2023-11-01,13:28:10,13:28:12,10,rest010,2,Vladimir Mixter,Booking completed,
557,2023-11-01,15:06:42,15:06:57,7,rest011,2,De Schachter,Booking completed,
558,2023-11-01,11:38:00,11:38:42,19,rest036,2,Hadlee Cornes,Booking completed,
